rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id
rec-196-org, taylah, polak,17, majura avenue, palm lake resort, waverley,2770, nsw,19330303,3652195
rec-283-org, caleb, radic, 17, moon place, cooralook, south perth,4305, nsw, 19471021,6519229
rec-283-org, brett, dessart,56, leibnitz place, southern cross, malvern east,6450, vic,19341229,4347061
rec-283-org, charlie, primavera,6, dawes street, st francis vlge, dover heights,2533, nsw,19250314,3173638
rec-283-org, jenna, shew,21, fincham crescent, rosetta village, thornleigh,3111, vic,19060322,7681478
rec-243-org, nicholas, prideaux, 9, hicks street, loccn 7229, bondi junction,5011, sa, 19420429,1107619
rec-243-org, roberta, mcgregor,87, strickland crescent, corella, cranbourne,2535, sa,19050306,1712881
rec-243-org, lauren, nguyen,3, arden place, yarrimbah, glenview,3128, nsw,19541121,2953634
rec-243-org, riley, bennell,39, sabine close, browne's reef, toowoomba,4556, qld,19441206,1596501
rec-394-org, emma, gildea, 2, mccawley street, nr cnr school art, malvern,6722, qld, 19440429,8069828
rec-394-org, bailey, lingbeek,71, erldunda circuit, masonic retirement village, bedford park,6330, nsw,19061220,1953511
rec-394-org, alexander, mccarthy,17, collings street, balala station, blakehurst,2913, qld,19280419,1582861
rec-394-org, lachlan, ryan,51, totterdell street, roseglen, dalby,3168, qld,19480724,7284475
rec-178-org, nicholas, ryan, 59, windeyer street, mafeking, belmont,4031, sa, 19421110,8430399
rec-178-org, caleb, nevin,52, horbury street, old post office, surry hills,3480, nsw,19700930,5049738
rec-178-org, sophie, pascoe,160, blackman crescent, lamington national, pacific paradise,3284, sa,19941127,9967942
rec-178-org, kirra, okoniewski,11, , molyneux hse, kardinya,5330, nsw,19700823,2077704
rec-240-org, adam, crouch, 930, crozier circuit, willow side jersey stud, cressy,3777, nsw, 19011112,3380075
rec-240-org, dylan, clarke,15, kitchener street, gallagher house, bacchus marsh,2340, vic,19380716,4709536
rec-240-org, jesse, rowan-kelly,453, wentworth avenue, , terrey hills,3134, tas,19620917,6056474
rec-240-org, seth, jolly,16, reddall close, arrowgrove, colac,4370, qld,19460808,7445552
rec-190-org, darcie, turtur, 10, blacket street, eureka, beverly hills,2263, nsw, 19570422,2025650
rec-190-org, lauren, chereda,97, empire circuit, trewilga, wisemans ferry,4650, nsw,19690405,2651553
rec-190-org, zachary, clarke,16, , st john of god hospital, camira,2120, qld,19300102,1373543
rec-190-org, , alias,24, elkington street, pangani, isle of capri,2145, sa,19650429,8261472
rec-154-org, kyle, glass, 87, wyselaskie circuit, apt 710, wyong,3390, nsw, 19241221,6908529
rec-154-org, joshua, clisby,37, rogers street, sunbury, deniliquin,2777, qld,19601128,6920115
rec-154-org, alisa, van keulen,24, wakefield avenue, deridgeree, matraville,6160, vic,19561006,6451488
rec-154-org, joel, bowran,16, port arthur street, laure, bundaberg,3927, wa,19670412,3484624
rec-53-org, isabella, walpole, 31, donnison place, gairnshiel rsd 225, dapto,2390, nsw, 19881222,6386893
rec-53-org, sam, denholm,260, moorehead place, lake chatsworth, st kilda,3216, wa,19611016,9281990
rec-53-org, tiarna, rump,5, yalga close, rowethorpe, baxter,4037, vic,19180211,2182440
rec-53-org, molly, parr,52, jerrabomberra avenue, villa 80, mayfield,2082, nsw,19500910,7961724
rec-417-org, william, green, 68, snowden place, heatherdale, burringbar,2750, vic, 19150804,9080722
rec-417-org, alana, leoni,185, beazley crescent, applewoods, gunbower,2880, nsw,19601111,5530977
rec-417-org, anna, eisner,28, creswell street, giants creek vinyard, seven hills,6155, qld,19661231,9314098
rec-417-org, adam, smithson,4, newman morris circuit, medical centre, springwood,2087, nsw,19181006,7935674
rec-182-org, chloe, kyriacou, 12, mulga street, inglewood, mitcham,4031, nsw, 19480827,3985717
rec-182-org, lachlan, salt,37, port jackson circuit, elenera, ivanhoe,3102, nsw,19270329,2059611
rec-182-org, sophie, grubb,36, furphy place, mid city centre, cottles bridge,5091, qld,19230322,3779522
rec-182-org, holly, webb,40, kirkland circuit, meemar, wahroonga,3149, sa,19790526,5682368
rec-333-org, thomas, shepherd, 4, dinnison circuit, vila 178, clovelly,4123, wa, 19120911,6706820
rec-333-org, charlie, gigney,21, alford place, pennymuir, wangaratta,4212, nsw,19650203,2501210
rec-333-org, juliana, berry,42, nungara street, tantallon, alfords point,2620, nsw,19630218,2105374
rec-333-org, joshua, akot,8, edmunds place, villa 18, dapto,6071, vic,19010703,3188786
rec-316-org, alexa-rose, campbell, 17, neeld place, milton, narooma,2205, qld, 19490410,1531199
rec-316-org, joshua, matthews,8, tarana street, villa 2, macdonald park,4051, tas,19100721,9769945
rec-316-org, karissa, creten,185, beattie crescent, birrabilla, moranbah,2525, nsw,19360703,2328993
rec-316-org, jordan, white,8, , , ryde,2148, vic,19890416,6617539
rec-30-org, joshua, dolan, 98, colborne place, warowie, lindfield,3568, nsw, 19521116,9500871
rec-30-org, cameron, limbert,19, coobina place, rosehill, adamstown,2777, vic,19261016,3547239
rec-30-org, jack, papageorgiou,3135, galloway street, palm lake resort, rosebery,3904, wa,19961219,8732568
rec-30-org, xavier, campbell,9, norton street, pine camp, coniston,5092, nsw,19640316,9178267
rec-92-org, hannah, green, 65, jacka crescent, rmbe 770, sunshine beach,2086, nsw, 19350612,4219398
rec-92-org, noah, hazell,235, farrelly close, lorong kampong, mentone,3058, nsw,19061218,3044987
rec-92-org, samuel, lamotte,51, cunningham street, tesbury, wentworth falls,3793, nsw,19591111,5216844
rec-92-org, alana, frahn,530, a'beckett street, pyramid caravn park, lakes entrance,2477, vic,19630307,4624018
rec-13-org, daniel, morrison, 25, bellchambers crescent, ascot park, point samson,4514, vic, 19620316,8699433
rec-13-org, dean, harrington,30, sambell place, the manoa, loganlea,2138, wa,19530516,7667197
rec-13-org, harrison, paulka,211, bourne street, tally ho, ballina,3976, vic,19260122,4721250
rec-13-org, thomas, slack-smith,106, hawken street, emmaus vlge, kirwan,2566, vic,19900607,2094894
rec-492-org, benjamin, kirchener, 12, stuart street, wurrami, theodore,2620, wa, 19751110,1766048
rec-492-org, tara, newport,4, halfrey circuit, earl haven, frankston,2220, qld,19680414,2879068
rec-492-org, sam, shrowder,21, aspinall street, crestwood, eden,4133, vic,19981214,9514150
rec-492-org, carly, matthews,14, mcnamara street, henry kendall hostel, aroona,2257, nsw,19460115,6001116
rec-323-org, joel, bordin, 45, canberra centre (next to medicare), corombie, figtree,2485, qld, 19510904,8728984
rec-323-org, beau, spicer,199, bimberi crescent, rainbow park rp 8965, sunshine,3155, vic,19770529,1548361
rec-323-org, bethany, cochrane,20, scott street, the willows, pennant hills,3160, vic,19230122,9211271
rec-323-org, peta, tarsissi, , rivett street, glen alvie rsd, kendall,3128, nsw,19641102,1498722
rec-162-org, caitlin, , , rymill place, airforce memorial estate, mount gravatt,3146, vic, 19980804,8342575
rec-162-org, alexia, lionis,677, limestone avenue, weetabella, warrandyte,2282, vic,19910302,3485012
rec-162-org, kane, teague,261, fox place, , atherton,2250, ,19730311,1712971
rec-162-org, portia, weaver,34, angophora street, knox retirement village, parramatta,3192, vic,19560218,7422879
rec-31-org, jackson, cmielewski, 76, angliss place, brookvale, tweed heads south,3082, vic, 19141022,7997511
rec-31-org, deakin, pontt,9, scrivener street, tinsdal, st albans,4650, nsw,19871012,6625428
rec-31-org, thomas, shaft,10, wattle street, tureevale, orford,3579, qld,19390822,1282782
rec-31-org, laura, white,67, arndell street, riverbend, hoppers crossing,6053, vic,19900615,7517707
rec-18-org, samuel, campbell, 32, mosman place, , north beach,2617, nsw, 19430607,5538479
rec-18-org, casey, sieber,44, rankin street, glenvilla caravn park, campbelltown,5254, vic,19750208,9304390
rec-18-org, dylan, webb,10, morrison street, canberra west, goonellabah,6343, qld,19080401,8035343
rec-18-org, riley, kerr-sullivan,166, clem hill street, mindaree, oyster bay,7325, vic,19090429,7355856
rec-304-org, andrew, bradshaw, 238, berne crescent, civic centre, greensborough,3095, sa, 19941118,6385462
rec-304-org, andrew, white,69, ebden street, torbanlea, westmead,6151, nsw,19360613,6426611
rec-304-org, james, sebregts,30, holden crescent, , ngunnawal,3300, nsw,19040404,5342259
rec-304-org, zoe, wastell,530, mount vernon drive, bandera, burwood,3350, vic,19981215,6868962
rec-471-org, barnaby, shereston, 1, margany street, flt 2a, keysborough,5045, wa, 19961009,8585130
rec-471-org, laura, reid,156, beasley street, shopping village, tatura,3437, qld,19360130,1802139
rec-471-org, hayley, belperio,16, crofts crescent, inglewood, north turramurra,7248, nsw,19280910,2514932
rec-471-org, lucas, mcgregor,29, brigden crescent, deridgeree, uplands,3135, nsw,19491115,7215881
rec-336-org, lexie, cochrane, , paul coe crescent, ararat retirement village, auburn,2904, tas, 19320809,4618363
rec-336-org, jade, ,5, atherton street, moyola, trigg,6168, tas,19750803,4049914
rec-336-org, christina, weller,6, wattle street, neretva, renown park,6108, qld,19300110,6700468
rec-336-org, tess, pembroke,95, lawes place, sheep station, brookvale,4605, vic,19890611,6248469
rec-224-org, peta, coffey, 8, buller crescent, sheep station, ,4800, vic, 19490409,3924737
rec-224-org, samuel, hoang,96, beale crescent, wurtulla shopping vlge, clayton,3764, sa,19420627,4281617
rec-224-org, sophie, laundy,15, la perouse street, k mart plaza, eight mile plains,3981, vic,19021029,8888208
rec-224-org, liam, beckwith,6, murrung crescent, brindabella specialist centre, revesby,3155, sa,19730522,2475787
rec-421-org, ethan, scrbak, 2489, de burgh street, glendaurel, como,3156, vic, 19100409,8766958
rec-421-org, hannah, tschirpig,25, flora place, pieracle, jamberoo,3429, sa,19490725,7529626
rec-421-org, charlie, ebert,21, brewster place, summerdale medical centre, frankston,4570, vic,19711020,3939901
rec-421-org, deakyn, cannell,20, vansittart crescent, st vincents medical centre, ,6065, nsw,19951221,1255552
rec-108-org, nicholas, donaldson, 3, , forest glen resort, kogarah,3136, nsw, 19211230,9407354
rec-108-org, james, wang,1, pridham street, hse 13, st lucia,2008, qld,19500209,2946018
rec-108-org, madison, boxhall,10, yanda street, kookaburra village, dapto,4703, sa,19170926,7262746
rec-108-org, madison, seddon,9, wirilda street, killarney, rosebery,4109, vic,19770403,7497285
rec-263-org, jarrod, polak, 10, parsons street, nareen gardens hostel, elsternwick,6317, nsw, 19330222,4360449
rec-263-org, emiily, carbone,34, nardoo crescent, lazy acres, old toongabbie,6280, nsw,19841013,7068798
rec-263-org, emma, selth,3741, tyrrell circuit, st john of god hospital, woodend,3690, qld,19661006,6059722
rec-263-org, john, ryan,19, chuculba crescent, redfern station, cowra,4065, vic,19840524,2056918
rec-95-org, zachary, lodge, 28, monaro highway, akenfield, malvern east,2200, qld, 19790613,2678628
rec-95-org, alana, white,1, hoseason street, flr 5 john flynn medical centre, ringwood,2594, nsw,19440204,1205641
rec-95-org, jaiden, coleman,47, radcliffe street, fernbank, concord,4550, vic,19720423,6077956
rec-95-org, mikayla, webb,144, cooling place, , norwood,800, sa,19880716,8983519
rec-351-org, thomas, wijedasa, 152, powers place, carney's arcade, bowen hills,6021, tas, 19820415,8192413
rec-351-org, , ayres,10, beauchamp street, , thornlie,820, vic,19690811,8287352
rec-351-org, kirra, ryan,5, powers place, sawtell vet hosptl & clnc, barwon heads,4551, qld,19741118,8504134
rec-351-org, tara, maczkowiack,24, kleinig street, brentwood village, kennington,3058, nsw,19490204,3912484
rec-210-org, bryce, fabel, 3, nangor street, sherwood, beaumaris,2484, qld, 19540519,5014276
rec-210-org, zachary, browne,40, dale circuit, uarah, burleigh waters,3199, vic,19660925,5005881
rec-210-org, lachlan, tebbutt,457, jim pike avenue, bendarra, lemon tree passage,3233, nsw,19680108,5276246
rec-210-org, chelsie, ,27, kauper street, lesma, eastwood,4070, nsw,19161017,6512341
rec-317-org, lilian, griffen, 155, lambert street, broadbridge manor, kilsyth,4829, vic, 19381213,7355934
rec-317-org, kaitlyn, jongebloed,24, strong place, charters towers electorate office stock, figtree,3085, vic,19760211,5217036
rec-317-org, zali, clarke,80, darwinia terrace, , keilor east,2233, sa,19320926,2336128
rec-317-org, amber, nicolakopoulos,38, atkinson street, mount patrick, edgewater,2905, sa,19910707,9220881
rec-305-org, edward, ryan, 35, sidaway street, jemalong retrmnt vlge, avalon,3184, nsw, 19230301,4392917
rec-305-org, jessica, chandler,5, endeavour street, , altona north,2093, qld,19501023,6756516
rec-305-org, aleisha, mcelwee,34, osburn drive, parraweena, condell park,5237, act,19440525,2532051
rec-305-org, timothy, elphick,28, waratah street, main beach medical centre, maida vale,6069, vic,19391124,3887226
rec-150-org, ash, worsley, 3, russell drysdale crescent, gull cottage, greensborough,4032, nsw, 19960512,5164697
rec-150-org, nathan, hand,28, hindmarsh drive, rsl park, castlemaine,2071, sa,19411217,1683498
rec-150-org, edward, grafton,13, atherton street, ballegun, knoxfield,4575, nsw,19920821,2810290
rec-150-org, ned, clarke,11, london circuit, villa 5, carnegie,5073, wa,19740801,4238081
rec-60-org, daniel, marcic, 11, barnes place, country club, wynnum west,5108, wa, 19310308,8550692
rec-60-org, hannah, huddy,27, attunga street, bellevue gardens rv, coconut grove,2611, nt,19600905,3538440
rec-60-org, nicole, neville,11, mccormack street, , corrimal east,2211, qld,19150910,7061873
rec-60-org, tiana, ryan,146, doyle terrace, danric lodge, tottenham,3355, sa,19280723,6141484
rec-404-org, bailey, blake, 31, foxall street, nioka, miling,7322, nsw, ,4346541
rec-404-org, imogen, white,69, davis street, , holgate,4070, qld,19041023,7414924
rec-404-org, lachlan, headon,1, handasyde street, killarney, kirrawee,6025, vic,19061101,4078435
rec-404-org, connor, petrillo,46, roebuck street, oakdale, boronia heights,7051, vic,19400425,8000924
rec-127-org, chloe, mayer, 160, tuthill place, poldoe park, illawarra,2214, wa, 19800326,3867233
rec-127-org, patrick, yu,68, parker street, moriah, broken hill,4717, act,19910607,9618518
rec-127-org, sophie, nguyen,66, belmore garden, palm lake resort, cooran,6083, qld,19960316,7719700
rec-127-org, imogen, boyle,57, gilmore crescent, village walk (cnr high s street, safety bay,3088, qld,19360622,4299413
rec-450-org, finley, haeusler, 27, noarlunga crescent, spring ridge, nambour,3180, vic, 19660711,3025217
rec-450-org, fraser, lease,49, dryandra street, the mount, ringwood,2759, vic,19940709,2516271
rec-450-org, kristen, redmond,55, chowne street, , christies beach,3802, nsw,19710416,7382810
rec-450-org, harrison, stanley,69, macalister crescent, applewoods, thornlie,5063, qld,19871206,4461645
rec-276-org, anthony, berry, 11, a'beckett street, hd curramulka, minchinbury,3930, sa, 19370703,8728762
rec-276-org, katelyn, grossman,83, hardy place, nordale farm, greenwith,4127, vic, ,3804991
rec-276-org, tabitha, boschma,1927, osborne place, port 124, taren point,3205, vic,19450311,9358031
rec-276-org, jai, kyriacou,32, garanya street, entry daniels s street, cleveland,2486, nsw,19140906,5490391
rec-109-org, adriana, rudd, 7, dickson chiropractic dickson chambers, mcivor house, kilsyth,3910, qld, 19501217,2016313
rec-109-org, alissa, fergie,10, monaro crescent, mountview, nickol,5163, qld,19890204,2112958
rec-109-org, sophie, reid,37, hawkins close, greenhills, toowong,2267, wa,19210624,9022097
rec-109-org, daniel, fysh,27, appel crescent, wildes mdw, hermit park,2333, nsw,19620207,8595168
rec-42-org, thomas, morcom, 16, alexandria street, trapalanda, vermont south,3714, vic, 19800706,4569567
rec-42-org, william, bottroff,234, mount vernon drive, bowan brae, mooroolbark,2318, vic,19840304,5379013
rec-42-org, matilda, kovacic,2, hawker street, kilvinton village, kangaroo flat,2611, vic,19760510,2724779
rec-42-org, sarah, pringle,49, pitcairn street, riverside park, meadow springs,3305, qld, ,1621253
rec-155-org, phillip, ellem, 41, outtrim avenue, ainslie house, avalon,3083, qld, 19490902,3187616
rec-155-org, jory, tyack,21, fidge street, john flynn medical centre, modbury heights,4121, nsw,19170713,6264802
rec-155-org, jacob, schuster,5, maidment place, woy woy community care, sunshine,2540, sa,19750307,4344953
